Fecha,Fecha del pronostico,BMV: AC *,BMV: ALFA A,BMV: ALSEA *,BMV: AMX L,BMV: ASUR B,BMV: BIMBO A,BMV: CEMEX CPO,BMV: CHDRAUI B,BMV: FEMSA UBD,BMV: GAP B,BMV: GMEXICO B,BMV: GRUMA B,BMV: ICH B,BMV: KIMBER A,BMV: LAB B,BMV: LIVEPOL C-1,BMV: MEXCHEM *,BMV: OHLMEX *,BMV: PE&OLES *,BMV: ACCELSA B,BMV:ACTINVR B,BMV:AEROMEX *,BMV:CIDMEGA *,BMV:CIE B,BMV:ARA *,BMV:AUTLAN B,BMV:AXTEL CPO,BMV:AZTECA CPO,BMV: Bachoco B,BMV:BOLSA A,BMV:CERAMIC B,BMV:CMOCTEZ *,BMV:CMR B,BMV:CULTIBA B,BMV:CYDSASA A,BMV:DINE B,BMV:ELEKTRA *,BMV:FINAMEX O,BMV:FINDEP *,BMV:FRAGUA B,BMV:GBM O,BMV:GCARSO A1,BMV:GCC *,BMV:GENTERA *,BMV:GFAMSA A,BMV:GFINBUR O,BMV:GFINTER O,BMV:GFNORTE O,BMV:GFREGIO O,BMV:GIGANTE *,BMV:GISSA A,BMV:GMD *,BMV:HERDEZ *,BMV:IDEAL B-1,BMV:INVEX A,BMV:KUO B,BMV:LAMOSA *,BMV:MASECA B,BMV:MEDICA B,BMV:MEGA CPO,BMV:MFRISCO A-1,BMV:OMA B,BMV:PAPPEL *,BMV:PASA B,BMV:PINFRA *,BMV:POCHTEC B,BMV:PROCORP B,BMV:RASSINI A,BMV:RCENTRO A,BMV:SANMEX B,BMV:SARE B,BMV:SIMEC B,BMV:SORIANA B,BMV:SPORT S,BMV:TLEVISA CPO,BMV:VALUEGF O,BMV:VASCONI *,BMV:VITRO A,BMV:WALMEX *,BMV:AUTLAN B2,MXN
12/5/2014,11/27/2015,103.77,34.45,60.44,13.74,258.11,46.95,9.60614,46.38,164.88,154.94,37.1,249.6,57.21,40.65,12.96,228.33,41.43415,19.64,211.13,9.2,14.88,38.47,50,12,6.3,8.9802,8.57,3.13,70.73,25.21,37,50.66,6.1,22.66,24.98,10,357.76,44,3.78,229,14.5,74.51,44.5,33.76,14.23,31.44,104.6,89.75,88.25,38.5,31.99,16.82,44.76,29.79,50,30.03,35.19802,22.62,45.9,63.52,8.16,85.15,17.13,20.15,203.33,13.2,9,31.58,13,32.02,0.286,38.75,39.65,19.94,95.96,73.5,24,51.9,45,8.52475,1
12/12/2014,12/4/2015,98.78,34.41,59.2,13.17,247.88,46.36,9.21783,45.19,158.32,147.8,35.54,244.7,58.42,39.79,13.39,217.19,38.52683,19.53,198.62,9.2,14.8,38.44,50,12,6.22,8.52475,8.78,2.94,70.25,23.18,37,53,6.1,22.51,25.05,10,339.04,44,3.82,246.77,14.5,73.02,44.5,32.44,14.03,32.57,102.7,89.21,86.14,37,31.97,17.79,41.95,29.62,50,29.88,36.13861,22.66,44.65,65,8.27,78.82,16.9,20.15,201.44,12.79,9,31.49,13,30.92,0.28,39.19,38.96,19.86,96.3,73.5,24,49.95,43.2,8.17822,1
12/19/2014,12/11/2015,98.87,34.18,55.31,12.6,242.07,45.34,8.3395,45.48,157.79,150.71,35.69,229.61,56.88,39,12.21,208.21,38.40976,19.04,183.43,9.2,14.8,38.46,50,12,5.84,8.17822,8.65,2.55,66.65,22.67,37,55,6.1,22.47,24.3,10,328.97,44,3.7,246.77,14.5,70.88,44,30.86,13.56,31.74,101.56,88.59,84.96,38.5,32,16.71,44.78,29.27,50,29.2,35.64356,22.94,40.66,65.07,8.6,77.84,15.75,20.15,197.38,12.73,9,30.84,13,29.41,0.277,37.96,38.96,19.81,94.11,73.5,24.5,51.42,42.6,7.93069,1
12/26/2014,12/18/2015,103.97,34.17,58.4,12.7,244.54,46.31,8.30251,45.07,159.42,160,36.91,241.87,55.05,40.4,12.97,207.6,37.8439,18.88,177.42,9.2,14.8,38.22,50,12,6.01,7.93069,8.44,2.41,70.01,23.69,37,54.94,6.08,23.12,23.75,10,367.93,44,3.4,246.77,14.5,70.99,43.5,32.91,13.77,31.53,104.67,95.57,88.77,38.5,32,22.9,45.02,28.36,50,30.18,37.42574,22.7,39.58,61.98,8.24,80.27,15.41,20.15,206.79,12.07,9,32.09,13.2,29.91,0.272,36.66,39.97,19.39,95.08,76.5,24.5,50.52,43.54,7.9703,1
1/2/2015,12/25/2015,104.01,34.48,58.4,12.46,249.54,46.41,8.98669,45.9,163.52,158.25,37.93,240.51,55.05,39.81,13.13,213.18,38.3122,18.38,180.25,9.19,14.8,38.61,50,11.8,5.85,7.9703,8.73,2.38,69.47,23.22,35.89,54.94,6.07,23,23.75,10,378.97,44,3.25,246.76,14.6,73.18,44,33.24,14.12,31.46,104.86,93.12,88.68,38.5,32.05,26.2,45.97,27.63,50,30,37.42574,23.8,41,63.68,8.46,80.47,15.95,20.15,205.44,12.33,9,31.98,13,29.88,0.27,37.93,39.2,19.5,96.97,87.5,24.5,51.56,43.8,7.83168,1
1/9/2015,1/1/2016,104.68,34.1,59.85,12.12,243.89,45.95,8.71856,45.94,161.63,152.05,36.79,241.75,55.67,40.37,13.85,210.11,37.56098,18.04,177.22,9.19,15,39.29,47.5,11.8,5.98,7.83168,8.7,2.41,70.14,22.86,35.89,54.94,6.11,23.45,24.58,10,379.04,44,2.99,246.76,15.12,70.98,44.81,33.35,14.02,31.1,104.53,94.99,88.34,38.5,31.97,24,44.77,27.25,50,29.99,37.32673,23.58,43.5,64.19,8.2,83.61,15.65,20.1,202.73,12.43,9,33.2,12,30.25,0.275,38.52,39.5,19.32,94.34,88.75,23.9,53.66,43.49,7.62376,1
1/16/2015,1/8/2016,101.07,30.81,56.74,10.92,229.76,46.56,7.1838,44.72,152.61,143.74,34.16,246.37,52.57,38.65,13.05,208.43,35.52195,17.65,172.39,9.19,15.04,39.11,47.5,11.8,5.56,7.62376,8.41,2.34,68.41,21.56,35.89,54.94,6.11,22.91,24.49,10,329.6,44,3.09,246,14.9,68.11,42.76,30.52,13.28,28.7,98.2,88.85,85.42,38.5,30,24.3,44.68,26.39,50,29.39,35.64356,23.25,40,62.83,8.12,79.63,16.26,20.1,192.93,11.99,9,31.7,12.3,28.25,0.267,36.8,39.26,18.69,91.6,80,23.9,53.35,41.03,6.83168,1
1/23/2015,1/15/2016,101.99,30.48,59.5,11.37,223.32,47.18,7.32248,44.67,156.77,145.51,34.51,249.36,54.9,39.26,13.13,195.05,35.93171,16.38,159.14,9.1,14.5,38.2,47.5,11.5,5.32,6.83168,8.52,2.15,68.52,21.86,37,54.94,6,22.54,24.35,10,346.68,44,2.86,243.99,14.2,67.33,43,29.51,13.02,27.99,94.5,85.42,83.53,37,29,24.69,43.41,23.97,50,29.4,36.13861,23.14,40,63.3,8.25,77.72,15.82,20.5,190.49,10.86,9,32,12.3,27.39,0.258,38.04,38.7,18.19,95.25,83,23.9,52.03,44.2,6.07921,1
1/30/2015,1/22/2016,104.08,31.05,62.13,11.97,233.38,47.38,7.44268,47.23,161.63,144.23,34.78,251.81,55.04,41.53,13.13,197.26,35.9122,16.7,156.44,9.1,14.07,38.48,47.5,11.5,5.35,6.07921,7.97,2.14,66.55,22.34,37,54.94,6,24.79,24.35,10.15,339.07,44,2.86,246,14.2,67.15,43,30.57,12.38,28.31,96.22,84.97,82.8,37,30.89,25.9,42.49,21.52,50,30.5,35.44554,22.89,39,64.57,8.08,81.22,16.55,20.5,202.28,10.01,9,32.2,12.3,27.61,0.25,39.57,38.22,19.25,97.66,81,23.9,52.21,44.05,6.21782,1
2/6/2015,1/29/2016,108.41,33.72,64.2,12.79,247.95,50.66,7.58136,47.41,171.81,152.34,35.17,274.8,53.07,43.36,12.2,216.36,36.50732,16.87,171.99,9.1,14.27,39.57,47.5,11.5,5.33,6.21782,7.95,2.05,65.44,24.65,38.11,54.7,6.3,25.05,22.61,10.25,341.02,44,3.31,240,14.2,72.91,43.66,32.44,12.99,29.14,97.37,94.63,85.19,38,29.51,25.45,43.34,21.65,50,30.7,36.13861,23.34,39.86,66.49,8.02,84.39,17.24,21,207.26,11.82,9,31.8,12.3,27.92,0.249,38.29,39.25,19.81,96.12,82,23.9,53,45.58,6.28713,1
2/13/2015,2/5/2016,106.05,31.53,63.58,13.02,244.95,50.1,8.55214,47.72,165.29,149.07,34.76,274.43,52.53,42.06,12.19,212.19,35.95122,18.48,184.42,9.1,14,40.2,46.4,11.5,5.74,6.28713,7.57,2.12,70.07,23.84,38.11,54.8,6.49,24.15,22.34,10.25,341.99,44,3.4,240,14.2,70.24,43.01,32.35,12.9,29.78,98.03,89.41,83.78,38,30.99,24.25,42.82,20.4,50,30.7,34.67327,22.76,39,67.24,8.23,82.82,17.69,20.2,215.48,11.85,9,32.42,12.3,28.06,0.244,39.09,39.73,19.66,91.02,82,23.8,53.98,47.22,5.84158,1
2/20/2015,2/12/2016,106.81,31.76,62.81,12.05,250.07,50.41,7.83099,47.18,167.59,150.53,34.87,275.36,54.35,40.77,12.07,206.81,35.46341,18.76,197,9.1,13.97,40.07,48,12.4,5.43,5.84158,7.71,2.04,69.67,23.24,38.11,54.8,6.3,21.85,22,10.25,339.29,44,3.45,239.98,14.4,73.36,45,33.12,12.07,29.87,96.13,85.54,84.77,37,29.5,26.2,42.38,22.45,50,30.44,34.67327,23.12,39.15,68.74,8.56,85.78,17.2,20.2,212.55,10.66,9,32.3,12.3,27.21,0.213,41.11,40.17,19.92,89.1,82,23.8,53.09,45.16,6,1
2/27/2015,2/19/2016,108.98,32.33,63.11,11.93,250.21,52.83,8.56139,48.27,176.27,148.44,37.12,285.13,57.09,40.52,11.78,207.02,35.43415,20.08,205.62,9.1,13.5,39.54,46.52,12.4,5.43,6,7.74,2.06,71.4,25.33,38.11,54.8,6.35,23.11,22.89,10.25,341.69,44,3.39,239.98,14.01,76.15,44.5,35.16,13.37,32.15,97.78,91.6,93.84,37,30,27.5,40.7,21.41,50,31.4,35.14851,22.9,42.22,68.26,8.91,86.37,17.14,20.2,212.45,10.47,9,33,12.3,28.86,0.216,42.48,40.08,20.28,90.14,82,23.8,56.9,42.49,5.80198,1
3/6/2015,2/26/2016,112.25,32.67,65.63,12.23,255.58,51.73,9.16235,47.23,170.33,145.76,38.05,287.7,53.37,40.39,11.47,201.73,36.10732,21.16,214.57,9.2,13.45,38.85,46.52,12.5,5.53,5.80198,7.7,2.27,73.32,24.92,38.11,54.7,6.4,22.64,22.79,10.25,334.6,44,3.3,221.99,14.06,74.12,44.5,33.72,13.2,31.94,94.15,89.78,91.17,37,29.5,27.45,38.64,21.5,50,30.8,35.64356,22.86,42,69.21,9.52,85.75,17.65,20.2,211.1,10.15,9,34.28,12.3,28.78,0.218,42.18,39.32,19.89,93,82,23.8,57.27,41.95,6.43564,1
3/13/2015,3/4/2016,112.18,32.37,68.02,13.11,250.93,52.33,9.73558,51.77,169.28,140.85,39.54,284.02,55.96,39.96,11.9,196.62,38.85854,23.14,209.91,9.2,13.15,39.96,43.77,13.4,6.16,6.43564,8.12,2.55,74.95,26.18,38.11,52.3,6.78,23.15,23,10.25,328.21,44,3.3,220,14.25,77.59,43.5,34.4,14.24,34.02,99.33,95,90.69,37,30.94,26.99,36.78,23.88,50,31.4,36.13861,22.81,42,70.5,10,91.89,18.53,20.2,220.36,10.65,9,34.2,12.1,30.35,0.228,43.62,41.02,19.9,98.6,79,24,58.35,43.6,7.43564,1
3/20/2015,3/11/2016,111.62,32.39,63.85,13.46,251.65,50.34,9.95747,51.2,163.69,146.12,42.76,258.96,56.57,40.22,12.12,196.81,40.30244,24.66,227.03,9.2,13,40.24,45,14,6.3,7.43564,8.39,2.41,75.59,27.03,37.8,52,7,23.44,23,10.5,319.24,44,3.5,219.99,14.25,77.9,43.5,33.75,14.5,34.6,99.32,94.65,95.18,37,30.94,27,37.51,25.42,50,31.4,35.45545,23.48,41.8,69.78,10.75,91.54,18.23,20.2,223.95,10.43,9,34.99,12.11,30.34,0.22,43.51,41.98,19.9,95.51,76.5,24,57.86,41.87,6.9802,1
3/27/2015,3/18/2016,117.86,33.82,66.24,13.01,258.21,51.06,11.05769,55.48,163.36,150.3,42.53,269.25,57.81,41.05,12.46,201.98,41.15122,24.4,232.09,9.2,12.99,41.23,45.95,16,6.28,6.9802,8.17,2.51,75.64,27.59,37.8,56.73,7,24.33,23.8,10.5,339.16,43.9,3.5,222,14.25,80.1,44.51,34.16,14.45,35.66,98.86,98.75,96.68,37,31.8,27,37.1,25.88,50,32,35.59406,23.35,41.8,69.98,10.85,94.19,17.34,20.2,229.09,10.22,9,35.09,12.11,31,0.214,45.22,41.52,19.95,97.82,76.5,24,57.87,41.8,6.9703,1
4/3/2015,3/25/2016,119.57,34.5,65.37,13.42,258.21,51.4,11.11317,54.85,163.44,150.4,43.15,266.08,60.35,41.18,13.41,200.25,42.33171,24.21,222.05,9.2,12.98,41.6,43.05,16,6.35,6.9703,8.09,2.48,74.97,27.2,37.8,59.04,7,23.63,23.8,10.5,344.68,43.9,3.5,221,14.25,80.96,48,33.46,14.83,35.98,99.5,96.83,99.51,37,32.2,28,36.55,24.65,50,32,35.59406,23.01,41.7,72.05,11.16,94.57,17.28,20.2,229.96,10.02,9,36,12.11,31.15,0.216,45.82,41,19.93,98.2,78.8,24,57.5,40.14,7.0099,1
4/10/2015,4/1/2016,119.65,33.56,65.06,13.65,256.58,50.58,11.60318,53.22,169.26,153.99,41.08,276.42,65.6,41.75,13.56,200.66,40.67317,27,220.39,9.2,13.99,41.29,45.1,16,6.53,7.0099,8.49,2.76,75.22,30.18,37.8,59.04,7.44,24.03,23.96,10.5,336.22,43.9,3.5,220,14.25,80.85,47.5,33.97,15.34,35.59,97.87,98,98.13,37,32,28,38.41,24.56,50,32,37.12871,23.29,41.49,71.85,11.45,98.71,19.14,20.2,224.82,10.44,9,35,12.11,30.96,0.211,47.18,40.5,19.65,95.66,78.8,24,57.5,41.77,6.90099,1
4/17/2015,4/8/2016,116.99,32.44,65.9,13.52,261.56,49.11,11.42751,52.42,162.59,162.28,38.61,277.73,64.81,42.09,12.86,197.97,40.44878,25.3,216.68,9.2,13.98,41.38,43.75,15.49,6.38,6.90099,8.1,2.53,75.47,28.75,37.8,59,7.5,23.97,22.8,10.5,320.24,43.9,3.6,220,14.25,80.2,46,33.74,14.06,33.89,98.42,93.36,98.91,37,31.7,26,40.64,24.11,50,32.5,36.13861,23.74,41,71.23,11.31,103.7,19.92,20.2,222.09,10.4,9,35.5,12.11,29.87,0.209,47.48,39.94,19.66,91.32,78.8,24,56.7,40.22,7.0099,1
4/24/2015,4/15/2016,116.91,32.47,67.09,13.53,262.98,49.15,11.8713,50.79,161.21,158.78,42.21,264.37,67.54,43.98,13.6,192.88,42.38049,27.27,238.83,9.2,14,40.28,41.77,15.49,6.6,7.0099,7.98,2.52,76.45,27.75,37.8,58.2,8,23.17,22.85,10.5,321.1,42,3.6,219.99,14.03,83.96,48.5,34.87,14.19,35.34,98.76,94.1,101.12,37,31.58,26,41.01,23.75,50,32.5,35.74257,23.42,41.99,73,11.92,100.17,21.34,20.2,218.98,10.23,9,36,12.11,30.83,0.217,49.17,42.27,19.68,92.16,78.8,24,57.79,41.46,7.64356,1
5/1/2015,4/22/2016,117.95,31.92,67.06,13.62,251.94,50.02,12.21339,48.88,163.83,157.49,41.49,249.36,69.85,43.47,14,190.14,40.9561,27.13,256.56,9.2,14.04,40.1,42.5,15.49,6.51,7.64356,7.92,2.51,74.08,29.39,37.8,58.1,8.2,23.31,22.8,10.5,322.41,42,3.6,219.98,14,80.77,50.25,33.66,13.82,34.74,98.72,95.44,101.14,37,31.95,26,41.03,23.6,50,32.8,35.64356,23,39.15,76.44,12.18,101.66,21.73,20.2,215.89,10.3,9,39.44,12.11,32.07,0.211,53.05,41.47,19.4,94.55,78.8,24,57.92,40.15,6.69307,1
5/8/2015,4/29/2016,118.76,32.34,65.89,12.16,264.21,52.45,12.27885,48.76,160.08,162.1,43.76,251.33,71.7,40.72,18.9,195.57,42.37073,27.98,268.95,9.2,14.4,39.24,45.89,15.49,6.75,6.69307,7.63,2.4,72.1,28.57,37.8,58.05,8.15,23.62,22.79,10.5,323.51,44,3.58,219.98,14,82.27,50.5,34.22,13.02,33.78,97.75,97.67,103.1,37,32.49,26.01,38.08,23.7,50,33,36.0396,22.71,40.15,79.45,12.29,99.56,22.18,20.2,218.19,10,9,38.98,12.12,31.53,0.214,57.4,41.7,19.55,100.26,78.8,24,59.44,42.55,7.0297,1
5/15/2015,5/6/2016,120.36,32.16,68.89,11.51,270.37,53.45,11.72115,47.41,161.57,170.16,40.72,265.92,69.16,41.83,17.84,186.12,40.72195,26.08,277.64,9.2,14.4,39.44,45.89,15.49,6.82,7.0297,7.39,2.27,70.53,27.36,37.8,58,8.6,21.36,23.3,10.5,304.52,44,3.5,219.96,14,77.8,50,33.37,12.13,32.78,96.67,95.86,100.69,37,33,26.01,37.75,23.83,50,33.5,35.64356,21.72,40.01,79.77,11.63,103.4,22.95,20.2,217.33,9.65,9,39.1,12.12,31.73,0.201,57.58,41.67,19.23,98.61,78.8,24,62.45,43.61,6.78218,1
5/22/2015,5/13/2016,120.81,32.32,70.24,11.66,282.53,54.35,11.52885,46.94,164.85,184.64,41,257.85,70.53,41,18.05,192.23,40.61463,23.5,295.38,9.2,14.1,39.4,45.89,15.49,6.78,6.78218,7.22,2.16,74.73,27.25,37.8,58,8.4,21.52,22.79,10.5,299.16,44,3.52,227,14.01,75.51,49.75,32.96,11.87,32,96.62,97.61,103,35,32.9,26.01,39.02,23.86,50,33,35.14851,22,42.5,79.68,11.23,105.22,23.7,20.51,215.09,10.1,9,41.88,12.12,33.69,0.199,56.51,42.46,19.42,95.62,80,24,62.22,42.72,6.91089,1
5/29/2015,5/20/2016,121.79,33.26,70.95,11.52,284.96,55.18,11.38462,47.4,161.35,184.51,40.88,264.92,69.86,42.05,18.03,198.4,39.52195,22.08,287.88,9.19,14,38.1,45.89,15.49,6.5,6.91089,7.06,2.18,77.4,27.75,38.95,57.99,8.15,21.01,22.69,10.5,290.38,44,3.73,222,14.01,77.46,49.75,32.15,11.15,31.42,95.09,95.93,104.11,35,32.5,26.01,40.28,22.57,50,33,34.75248,22,42,79.16,11.25,103.49,23.57,20.2,215.09,9.37,9,40.95,12.12,31.86,0.188,55.82,42.18,19.22,97.21,80,24,60.04,42.85,6.83168,1
6/5/2015,5/27/2016,126.64,32.82,70.59,11.5,289.95,55.4,11.51923,47.31,169.19,185.3,41.73,267.31,75.31,43.95,19.29,203.75,38.60488,23,289.66,9.19,13.74,38.5,45.89,15.15,6.64,6.83168,6.7,2.12,75.85,28.29,38.95,56.99,8.1,20.2,22.65,10.5,291.4,44,3.84,218.75,14.01,78.46,49.49,32.78,7.93,31.58,95.25,98.01,101.93,35,32.69,26,39,21.69,50,34.17,35.14851,22,44.5,78.51,11.27,106.21,23.83,20.3,219.83,9.32,9,39.99,12.12,32.86,0.175,53.9,42.09,19,100.53,75,24,61.58,44.4,7.0198,1
6/12/2015,6/3/2016,123.13,32.61,70.36,11.35,290.87,54.46,11.41346,46.63,172.12,184.34,41.1,269.66,75.31,43.19,18.88,202.47,38.84878,22.38,312.15,9.19,13.72,38.4,45.89,15.15,6.76,7.0198,6.43,2.15,75.5,28.94,38.95,57.42,8.1,21.62,22.57,10.5,280.69,44,4.1,216.5,14,76.39,49.49,33.19,7.62,31.96,93.46,98.09,100.98,35,32.46,26,39.38,21.47,50,34.45,34.65347,22.59,44.5,76.8,11.44,106.1,22.89,20.3,214.17,9.12,9,39.27,12.12,33.5,0.2,53.9,42.45,18.89,98.57,75,24,60.12,44.17,7.53465,1
6/19/2015,6/10/2016,122.37,31.65,70.78,11.31,286.87,53.68,11.25962,45.07,170.49,181.24,39.75,261.28,75.31,41.75,18.64,202.42,38.56585,22.47,314.85,9.19,13.8,38.57,45.89,13.95,6.56,7.53465,6.76,2.13,75.31,28.98,38.95,58.04,8.4,22.2,22.38,10.6,277.84,44,3.8,221.69,14,76.33,49.49,32.49,7.84,30.81,93,97.13,99.5,35,32.2,26,39.83,24.84,50,35,34.65347,22.25,44.5,76.33,11.64,106.83,24.27,20.2,214.38,9.1,9,39.7,12.12,34.85,0.193,53.9,42.69,17.92,93.34,75,24,59.1,42.53,7.75248,1
6/26/2015,6/17/2016,126.07,31.15,69.1,11.24,285.78,55.58,11.5,44.88,169.99,185.78,41.89,257.33,75.31,40.97,18.52,197.81,38.58537,22.46,337.11,9.19,13.72,37.75,45.89,13.95,6.5,7.75248,6.41,2.15,74.56,28.58,38.95,57.89,8.1,21.19,22.27,10.6,266.29,44,3.73,220,14,76.22,48.99,31.99,7.29,30.44,91.32,96.16,97.97,35,31.71,26,40.05,25.45,50,35.4,35.14851,20.2,45.19,78.1,12.06,105.65,24.65,20.2,213.67,9.01,9,39.5,12.12,32.79,0.181,53.9,43.16,18,94.43,75,24,58.3,43.46,7.11881,1
7/3/2015,6/24/2016,126.71,30.91,69.31,11.02,287.3,55.56,10.80769,43.01,167.23,186.02,40.55,253.5,75.31,42.05,17.74,194.85,37.60976,22.59,383.25,9.19,13.7,36.9,45.89,14,6.45,7.11881,6.46,2.29,74.17,27.83,38.96,57.5,8.05,21.29,22.2,10.6,264.89,44,3.7,218.99,14,77.79,48.99,32.54,6.95,30.54,89.61,96.49,98.08,35,30.99,26,39.55,25.25,51.25,35.65,35.14851,20.77,45.19,75.05,12.06,107.16,23.9,20.2,215.01,8.89,9,39.9,11.95,31.6,0.18,53.9,44.17,17.45,95.21,71.5,24,56.09,43.11,6.9901,1
7/10/2015,7/1/2016,132.61,31.12,69.66,11.41,285.79,58.02,10.875,44.54,166.17,189.93,42.6,264.1,75.31,43.58,19.13,196.08,37.76585,22.19,460.81,9.19,13.8,37.74,45.89,14,6.65,6.9901,6.3,2.53,77.99,28.93,38.96,57.99,8.1,22,21.77,10.6,256.03,44,3.67,218.98,14,77.64,48.9,32.76,7.11,32.42,90.59,103.85,104.55,35,30.43,26,41.24,26.89,52.5,36,34.64356,20.2,44.9,74.99,12.71,108.1,24.9,20.2,223.84,9.05,9,40.67,11.95,34.76,0.178,53.9,43.81,17.98,97.1,71.5,24,58.66,44.4,7.05941,1
7/17/2015,7/8/2016,127.75,30.3,69.87,11.32,283.39,56.79,11.09615,42.73,166.09,190.54,41.33,269.47,75.31,43.55,21.37,181.36,37.17073,22.07,454.15,9.19,13.82,36.64,44.99,14,6.65,7.05941,6.31,2.72,79.99,28.08,38.96,57.99,7.95,21.3,22.95,10.6,254.35,44,3.6,218.98,14,75.39,48,32.6,7.08,31.22,87.03,101.82,103.18,35,30.73,25.5,40.93,27,52.5,36.7,34.64356,20.2,44.7,74.93,14.66,107.7,25.43,20.2,216.13,9,9,41.89,11.95,34.4,0.179,53.9,44.57,17.19,95.41,71.5,23.99,58.39,44.28,6.9802,1
7/24/2015,7/15/2016,128.37,31.89,68.85,11.38,286.07,58.77,12,43.53,169.15,192.03,44.21,270.8,75.31,43.69,19.63,184.79,38.11707,21.68,466.8,9.19,13.82,36.59,44.9,14,6.59,6.9802,6.33,2.7,81.02,28.79,38.96,57.4,8,20.63,22.95,10.6,250.39,44,3.6,218.87,14,79.84,48,33.16,7.32,31.9,91.33,101.05,104.86,35,30.8,25.5,40.72,27.03,52.5,36.7,34.55446,19.71,44.7,75.81,15.37,109.84,25.15,20.2,211.37,8.99,9,41.8,12.15,34.95,0.177,53.9,45.27,16.98,99.22,71.5,23.99,58.77,44.98,7.11881,1
7/31/2015,7/22/2016,128.89,31.39,69.53,11.6,296.65,58.82,12.25962,43.38,176.55,196.22,43.96,276.01,75.31,43.49,21.66,187.4,38.75122,21.5,466,9.19,13.75,36.8,44,14,6.57,7.11881,5.79,2.79,82.02,32.43,38.96,57.15,8.45,21.16,22.4,10.6,286.36,44,3.84,218.8,14,79.55,48,33.81,7.55,32.14,91.3,101.93,106.4,35,31.39,25.6,40.53,27.98,52.5,37,35.14851,20,44.5,75.76,15.8,115.4,25.03,20.2,216.54,8.81,9,43.29,12.15,34.69,0.189,53.9,45.02,16.47,100.35,71.5,23.99,60.6,45.89,6.75248,1
8/7/2015,7/29/2016,120.61,30.69,66.87,10.78,288.15,55.89,13.74038,42.54,167.75,184.47,45.25,269.67,75.31,42.41,21.5,181.73,39.86341,25.44,482.44,9.19,13.6,36.73,44,14,6.92,6.75248,5.59,3.05,81.33,33.22,38.96,57.95,8.7,21.93,24.88,10.6,277.01,44,3.75,218.9,14,76.57,49,34.84,8.04,30.13,91.68,102.69,107.42,35,32.5,25.6,38.87,29.09,52.5,37.2,35.5,20.9,42.96,75.15,15.34,116.61,24.51,20.2,218.66,8.76,9,42.16,12.15,34.16,0.178,53.9,46.1,16.59,99.53,71.5,23.99,61.36,42.85,7.23762,1
8/14/2015,8/5/2016,123.64,31.37,67.97,10.8,289.66,55.56,14.15385,44.48,167.64,184.91,47.37,269.98,75.31,43.8,20.43,186.56,40.44878,28.23,490.39,9.19,13.5,36.61,44,14,6.88,7.23762,5.27,3.36,82.57,34.72,38.96,58.12,8.44,21.6,24.14,10.6,273.77,44,3.77,218.9,14,76.69,51,35.94,9.96,30.54,91.66,104.22,108.98,35,32.9,25.51,39,28.35,52.5,37,36.4,21.46,42.7,75.41,15.43,115.63,25.26,20.2,227.66,8.53,9,43.63,12.15,34.74,0.179,53.9,45.99,16.74,99.11,71.5,23.99,60.7,43.7,7.36634,1
8/21/2015,8/12/2016,123.5,31.4,66.53,11,289.89,55.18,15.30769,46.86,175.92,188.48,49.04,261.59,75.31,45.4,21.08,197.42,41.7561,26.97,513.12,9.19,13.6,36.79,44,16.25,6.98,7.36634,5.2,3.52,83.32,34.4,38.96,60.5,8.3,21.25,24.14,10.6,272.33,44,3.77,225.5,14,77.95,51,35.06,9.4,31.25,94.69,108.4,107.6,36.5,32.9,25.52,41.76,28.61,52.5,37.4,37.5,21.7,42.5,75.06,16.15,117.44,24.93,20.4,226.08,8.4,9,43.8,12.15,35.82,0.186,53.9,45.95,16.7,99.6,71.5,23.99,61.51,44.44,7.23762,1
8/28/2015,8/19/2016,118.68,31.13,67.63,11.04,295.44,55.16,15.16346,47.43,180.18,195.07,48.28,262.27,78.99,44.26,20.34,201.61,42.67317,25.41,506.14,9.19,13.59,36.99,44,16.3,7.01,7.23762,5.19,3.63,82.27,34.62,38.96,60.95,8.3,21.42,23.5,10.7,271.12,44,3.76,210,14,77.23,51.8,35.92,9.55,32.19,95.37,105.03,106.13,36.5,32.59,26.2,42.59,29.2,52.5,37.4,36.4,22.5,42.7,73.47,15.69,119.62,25.91,22.5,237.17,8.06,9,43.71,15.35,34.77,0.19,55.53,46.2,16.99,100.57,71.5,23.6,61.1,43.63,7.11881,1
9/4/2015,8/26/2016,116.94,30.41,67.31,10.97,285.91,53.35,14.93269,45.75,171.65,186.67,46.34,253.25,81.5,46.18,21.22,202.85,42.10732,25.71,450.49,9.19,13.29,37.27,44,16.3,7,7.11881,5.13,3.46,80.21,34.35,38.96,60.6,8.29,21,23.2,10.7,267.08,44,3.76,214.74,14.2,77.37,52,35.11,9.36,32.32,94.37,103.03,105.31,36.5,33.4,25.52,41.25,28.48,52.5,37.4,37,21.99,42.68,72.55,14.88,116.11,25.65,22.5,223.92,8.98,9,43.21,15.35,35.56,0.183,56.92,47.48,16.69,101.67,77.25,23.6,61,42.96,7.0198,1
